permit_number,address,type,value,issued_date,status
NSH251112376,9077 Church St,ADDITION,394234,2025-10-25,ISSUED
NSH251112377,5282 West End Ave,NEW CONSTRUCTION,306432,2025-10-31,ISSUED
NSH251112378,6770 Woodland St,REMODEL,478535,2025-11-12,ISSUED
NSH251112379,2521 West End Ave,REMODEL,423747,2025-09-20,ISSUED
NSH251112380,5595 Church St,NEW CONSTRUCTION,330261,2025-10-17,ISSUED
NSH251112381,6668 Charlotte Ave,ADDITION,159361,2025-09-29,ISSUED
NSH251112382,9664 Charlotte Ave,REMODEL,387433,2025-09-17,ISSUED
NSH251112383,2189 Church St,REMODEL,405539,2025-11-21,ISSUED
NSH251112384,208 Woodland St,NEW CONSTRUCTION,273974,2025-11-26,ISSUED
NSH251112385,5385 Woodland St,NEW CONSTRUCTION,459627,2025-11-02,ISSUED
NSH251112386,6882 Woodland St,NEW CONSTRUCTION,360617,2025-10-14,ISSUED
NSH251112387,6300 Charlotte Ave,REMODEL,250686,2025-09-11,ISSUED
NSH251112388,1766 Woodland St,NEW CONSTRUCTION,426926,2025-09-12,ISSUED
NSH251112389,9458 Church St,REMODEL,212377,2025-09-06,ISSUED
NSH251112390,9899 West End Ave,NEW CONSTRUCTION,179883,2025-11-29,ISSUED
NSH251112391,9426 West End Ave,NEW CONSTRUCTION,168699,2025-10-05,ISSUED
NSH251112392,8757 Woodland St,REMODEL,466262,2025-09-12,ISSUED
NSH251112393,6473 Charlotte Ave,REMODEL,394679,2025-11-04,ISSUED
NSH251112394,7175 Woodland St,REMODEL,368059,2025-10-05,ISSUED
NSH251112395,8141 West End Ave,NEW CONSTRUCTION,238294,2025-08-31,ISSUED
NSH251112396,9594 Broadway,REMODEL,369690,2025-09-23,ISSUED
NSH251112397,8413 West End Ave,REMODEL,346661,2025-11-10,ISSUED
NSH251112398,1658 Church St,REMODEL,376428,2025-09-01,ISSUED
NSH251112399,7851 Woodland St,ADDITION,377723,2025-09-10,ISSUED
NSH251112400,5912 Church St,REMODEL,173710,2025-11-03,ISSUED
NSH251112401,7429 Charlotte Ave,ADDITION,351808,2025-10-28,ISSUED
NSH251112402,1771 Church St,NEW CONSTRUCTION,444683,2025-11-22,ISSUED
NSH251112403,9030 Broadway,ADDITION,343328,2025-09-08,ISSUED
NSH251112404,7716 Broadway,REMODEL,234377,2025-10-01,ISSUED
NSH251112405,3466 West End Ave,NEW CONSTRUCTION,481675,2025-11-14,ISSUED
NSH251112406,6092 Woodland St,ADDITION,451896,2025-11-04,ISSUED
NSH251112407,7421 Broadway,ADDITION,373879,2025-10-16,ISSUED
NSH251112408,4114 Church St,ADDITION,455919,2025-09-23,ISSUED
NSH251112409,7764 Church St,NEW CONSTRUCTION,410520,2025-10-24,ISSUED
NSH251112410,5679 Broadway,ADDITION,409360,2025-10-06,ISSUED
NSH251112411,3340 Church St,NEW CONSTRUCTION,490357,2025-11-29,ISSUED
NSH251112412,2683 Woodland St,NEW CONSTRUCTION,50079,2025-09-17,ISSUED
NSH251112413,4526 Charlotte Ave,ADDITION,350501,2025-11-08,ISSUED
NSH251112414,8919 Charlotte Ave,REMODEL,406169,2025-10-15,ISSUED
NSH251112415,6148 Charlotte Ave,NEW CONSTRUCTION,78764,2025-11-10,ISSUED
NSH251112416,1691 Broadway,NEW CONSTRUCTION,87128,2025-09-14,ISSUED
NSH251112417,5693 Charlotte Ave,NEW CONSTRUCTION,116865,2025-09-09,ISSUED
NSH251112418,1802 West End Ave,ADDITION,242808,2025-09-25,ISSUED
NSH251112419,4833 Charlotte Ave,REMODEL,497460,2025-09-06,ISSUED
NSH251112420,4268 Woodland St,REMODEL,397946,2025-11-04,ISSUED
NSH251112421,6018 Woodland St,NEW CONSTRUCTION,465907,2025-09-01,ISSUED
NSH251112422,2229 West End Ave,ADDITION,396552,2025-10-06,ISSUED
NSH251112423,6979 Broadway,ADDITION,233352,2025-09-12,ISSUED
NSH251112424,7744 Broadway,NEW CONSTRUCTION,428267,2025-10-29,ISSUED
NSH251112425,1860 Broadway,REMODEL,296330,2025-09-09,ISSUED
NSH251112426,6326 Broadway,NEW CONSTRUCTION,442602,2025-11-02,ISSUED
NSH251112427,7041 Charlotte Ave,NEW CONSTRUCTION,290632,2025-10-16,ISSUED
NSH251112428,3832 Church St,NEW CONSTRUCTION,351516,2025-08-31,ISSUED
NSH251112429,8952 West End Ave,NEW CONSTRUCTION,229469,2025-11-04,ISSUED
NSH251112430,1721 Woodland St,NEW CONSTRUCTION,61111,2025-11-12,ISSUED
NSH251112431,399 Church St,REMODEL,380642,2025-09-30,ISSUED
NSH251112432,7451 West End Ave,REMODEL,263709,2025-10-18,ISSUED
NSH251112433,5126 Charlotte Ave,NEW CONSTRUCTION,103724,2025-11-18,ISSUED
NSH251112434,2451 Woodland St,REMODEL,128081,2025-08-31,ISSUED
NSH251112435,6467 Charlotte Ave,NEW CONSTRUCTION,420448,2025-10-22,ISSUED
NSH251112436,9030 Charlotte Ave,ADDITION,450915,2025-10-12,ISSUED
NSH251112437,4969 Broadway,NEW CONSTRUCTION,338127,2025-10-01,ISSUED
NSH251112438,226 Woodland St,NEW CONSTRUCTION,428311,2025-11-23,ISSUED
NSH251112439,4116 West End Ave,ADDITION,462765,2025-09-28,ISSUED
NSH251112440,9190 West End Ave,REMODEL,102898,2025-11-18,ISSUED
NSH251112441,6457 Woodland St,NEW CONSTRUCTION,126532,2025-11-03,ISSUED
NSH251112442,9015 Charlotte Ave,NEW CONSTRUCTION,320712,2025-11-21,ISSUED
NSH251112443,3408 Broadway,NEW CONSTRUCTION,182560,2025-10-23,ISSUED
NSH251112444,965 Woodland St,NEW CONSTRUCTION,94736,2025-11-07,ISSUED
NSH251112445,4359 Church St,REMODEL,101635,2025-10-05,ISSUED
NSH251112446,7836 Church St,ADDITION,444369,2025-10-23,ISSUED
NSH251112447,1304 Woodland St,NEW CONSTRUCTION,254123,2025-11-26,ISSUED
NSH251112448,638 Broadway,ADDITION,434060,2025-09-28,ISSUED
NSH251112449,7870 Charlotte Ave,ADDITION,254947,2025-10-06,ISSUED
NSH251112450,3816 Charlotte Ave,NEW CONSTRUCTION,353703,2025-09-13,ISSUED
NSH251112451,2873 Woodland St,NEW CONSTRUCTION,469015,2025-09-30,ISSUED
NSH251112452,7947 Charlotte Ave,ADDITION,367779,2025-09-02,ISSUED
NSH251112453,1183 West End Ave,REMODEL,319213,2025-11-29,ISSUED
NSH251112454,6807 Charlotte Ave,NEW CONSTRUCTION,138795,2025-10-19,ISSUED
NSH251112455,4236 Charlotte Ave,ADDITION,333696,2025-10-31,ISSUED
NSH251112456,916 Woodland St,NEW CONSTRUCTION,228339,2025-09-09,ISSUED
NSH251112457,8723 Broadway,NEW CONSTRUCTION,495877,2025-11-14,ISSUED
NSH251112458,5071 Church St,ADDITION,146498,2025-09-24,ISSUED
NSH251112459,9525 Church St,NEW CONSTRUCTION,401918,2025-09-21,ISSUED
NSH251112460,855 Charlotte Ave,ADDITION,294819,2025-10-31,ISSUED
NSH251112461,8340 Charlotte Ave,REMODEL,231260,2025-10-15,ISSUED
NSH251112462,5113 West End Ave,ADDITION,350258,2025-10-25,ISSUED
NSH251112463,1783 Woodland St,NEW CONSTRUCTION,499634,2025-11-10,ISSUED
NSH251112464,6168 West End Ave,REMODEL,469393,2025-10-26,ISSUED
NSH251112465,2221 Charlotte Ave,REMODEL,278741,2025-08-31,ISSUED
NSH251112466,1211 Broadway,ADDITION,191649,2025-11-21,ISSUED
NSH251112467,8875 West End Ave,REMODEL,168299,2025-09-26,ISSUED
NSH251112468,9291 West End Ave,ADDITION,213596,2025-10-02,ISSUED
NSH251112469,6021 Church St,REMODEL,64639,2025-09-22,ISSUED
NSH251112470,4686 West End Ave,NEW CONSTRUCTION,116274,2025-10-23,ISSUED
NSH251112471,1471 West End Ave,ADDITION,281433,2025-11-11,ISSUED
NSH251112472,1368 Woodland St,ADDITION,252025,2025-09-11,ISSUED
NSH251112473,3876 Broadway,REMODEL,206755,2025-10-07,ISSUED
NSH251112474,8690 Woodland St,NEW CONSTRUCTION,449559,2025-10-14,ISSUED
NSH251112475,3575 Charlotte Ave,NEW CONSTRUCTION,206080,2025-11-19,ISSUED
NSH251112476,6043 Church St,ADDITION,192753,2025-10-08,ISSUED
NSH251112477,8205 Church St,ADDITION,408970,2025-11-24,ISSUED
NSH251112478,499 Charlotte Ave,ADDITION,300559,2025-11-29,ISSUED
NSH251112479,1682 West End Ave,NEW CONSTRUCTION,127689,2025-10-11,ISSUED
NSH251112480,4747 West End Ave,REMODEL,86171,2025-10-04,ISSUED
NSH251112481,5996 Charlotte Ave,NEW CONSTRUCTION,362312,2025-10-07,ISSUED
NSH251112482,9177 Church St,NEW CONSTRUCTION,55047,2025-11-05,ISSUED
NSH251112483,1156 West End Ave,REMODEL,151152,2025-11-24,ISSUED
NSH251112484,4376 Charlotte Ave,NEW CONSTRUCTION,231138,2025-09-07,ISSUED
NSH251112485,9495 West End Ave,ADDITION,453810,2025-09-29,ISSUED
NSH251112486,7387 Charlotte Ave,NEW CONSTRUCTION,244487,2025-09-10,ISSUED
NSH251112487,4111 Woodland St,REMODEL,395326,2025-09-23,ISSUED
NSH251112488,1520 West End Ave,REMODEL,368830,2025-11-06,ISSUED
NSH251112489,9461 Broadway,REMODEL,63424,2025-11-05,ISSUED
NSH251112490,4003 Broadway,NEW CONSTRUCTION,331518,2025-09-17,ISSUED
NSH251112491,5385 Woodland St,ADDITION,138521,2025-10-16,ISSUED
NSH251112492,1819 Woodland St,ADDITION,123207,2025-11-13,ISSUED
NSH251112493,779 Charlotte Ave,REMODEL,456362,2025-10-10,ISSUED
NSH251112494,517 Church St,ADDITION,365267,2025-10-02,ISSUED
NSH251112495,4332 West End Ave,ADDITION,295021,2025-10-27,ISSUED
NSH251112496,4639 Broadway,REMODEL,468582,2025-10-15,ISSUED
NSH251112497,4924 Woodland St,NEW CONSTRUCTION,407464,2025-09-10,ISSUED
NSH251112498,6492 Broadway,REMODEL,282976,2025-11-02,ISSUED
NSH251112499,5851 Woodland St,NEW CONSTRUCTION,398975,2025-10-12,ISSUED
NSH251112500,5382 Broadway,REMODEL,470877,2025-09-08,ISSUED
NSH251112501,9285 Church St,NEW CONSTRUCTION,197465,2025-11-09,ISSUED
NSH251112502,8189 Charlotte Ave,REMODEL,296598,2025-10-16,ISSUED
NSH251112503,7231 Woodland St,ADDITION,228170,2025-11-15,ISSUED
NSH251112504,395 Woodland St,NEW CONSTRUCTION,437082,2025-09-20,ISSUED
NSH251112505,7483 Church St,REMODEL,303629,2025-11-06,ISSUED
NSH251112506,7319 Woodland St,ADDITION,442333,2025-11-01,ISSUED
NSH251112507,451 Church St,NEW CONSTRUCTION,61561,2025-10-16,ISSUED
NSH251112508,9978 Church St,REMODEL,63582,2025-10-27,ISSUED
NSH251112509,3119 West End Ave,ADDITION,492719,2025-10-18,ISSUED
NSH251112510,6607 West End Ave,NEW CONSTRUCTION,206332,2025-09-22,ISSUED
NSH251112511,2815 Church St,ADDITION,139673,2025-10-26,ISSUED
NSH251112512,1342 Woodland St,ADDITION,323977,2025-10-22,ISSUED
NSH251112513,9632 Charlotte Ave,NEW CONSTRUCTION,181597,2025-11-23,ISSUED
NSH251112514,4634 Broadway,REMODEL,371481,2025-10-08,ISSUED
NSH251112515,2021 Church St,ADDITION,205513,2025-11-04,ISSUED
NSH251112516,9721 Charlotte Ave,ADDITION,373935,2025-09-26,ISSUED
NSH251112517,3210 Charlotte Ave,REMODEL,411732,2025-11-08,ISSUED
NSH251112518,2380 West End Ave,REMODEL,403042,2025-11-07,ISSUED
NSH251112519,7751 West End Ave,ADDITION,175541,2025-09-09,ISSUED
NSH251112520,5599 Church St,NEW CONSTRUCTION,244010,2025-10-01,ISSUED
NSH251112521,1523 Church St,ADDITION,182690,2025-09-29,ISSUED
NSH251112522,8371 Broadway,REMODEL,184883,2025-09-26,ISSUED
NSH251112523,5861 Woodland St,NEW CONSTRUCTION,356693,2025-09-16,ISSUED
NSH251112524,3125 Broadway,ADDITION,469019,2025-09-16,ISSUED
NSH251112525,9658 Charlotte Ave,ADDITION,205744,2025-09-30,ISSUED
NSH251112526,6244 Broadway,REMODEL,67255,2025-11-20,ISSUED
NSH251112527,5929 Church St,NEW CONSTRUCTION,367575,2025-11-07,ISSUED
NSH251112528,3531 West End Ave,NEW CONSTRUCTION,408989,2025-09-29,ISSUED
NSH251112529,6707 West End Ave,REMODEL,208992,2025-11-15,ISSUED
NSH251112530,6255 Woodland St,REMODEL,268039,2025-10-18,ISSUED
NSH251112531,750 Broadway,REMODEL,359549,2025-10-09,ISSUED
NSH251112532,7647 Charlotte Ave,ADDITION,445472,2025-08-31,ISSUED
NSH251112533,9020 Broadway,NEW CONSTRUCTION,145247,2025-09-30,ISSUED
NSH251112534,9744 West End Ave,ADDITION,393032,2025-11-27,ISSUED
NSH251112535,1487 Woodland St,REMODEL,320066,2025-09-22,ISSUED
NSH251112536,7466 Church St,NEW CONSTRUCTION,66746,2025-11-01,ISSUED
NSH251112537,6615 Charlotte Ave,REMODEL,448795,2025-11-21,ISSUED
NSH251112538,7282 Woodland St,REMODEL,411213,2025-09-27,ISSUED
NSH251112539,6206 Broadway,NEW CONSTRUCTION,358261,2025-09-23,ISSUED
NSH251112540,6011 Broadway,REMODEL,401400,2025-09-17,ISSUED
NSH251112541,202 Broadway,NEW CONSTRUCTION,441832,2025-11-05,ISSUED
NSH251112542,1356 Broadway,NEW CONSTRUCTION,103325,2025-11-27,ISSUED
NSH251112543,7523 Charlotte Ave,REMODEL,355511,2025-10-02,ISSUED
NSH251112544,3906 Church St,NEW CONSTRUCTION,409206,2025-10-13,ISSUED
NSH251112545,2433 Woodland St,REMODEL,309527,2025-10-01,ISSUED
NSH251112546,8254 West End Ave,NEW CONSTRUCTION,91869,2025-11-13,ISSUED
NSH251112547,3974 Church St,NEW CONSTRUCTION,176166,2025-11-23,ISSUED
NSH251112548,3616 Broadway,NEW CONSTRUCTION,447223,2025-10-23,ISSUED
NSH251112549,9001 Charlotte Ave,REMODEL,52892,2025-10-08,ISSUED
NSH251112550,6677 Charlotte Ave,ADDITION,495391,2025-11-13,ISSUED
NSH251112551,8656 West End Ave,NEW CONSTRUCTION,125246,2025-11-03,ISSUED
NSH251112552,1453 Church St,NEW CONSTRUCTION,220414,2025-10-23,ISSUED
NSH251112553,336 Charlotte Ave,ADDITION,282132,2025-11-02,ISSUED
NSH251112554,677 West End Ave,NEW CONSTRUCTION,359601,2025-10-24,ISSUED
NSH251112555,3126 Woodland St,REMODEL,71396,2025-11-28,ISSUED
NSH251112556,4467 Charlotte Ave,NEW CONSTRUCTION,295930,2025-09-10,ISSUED
NSH251112557,5098 Charlotte Ave,ADDITION,499666,2025-10-21,ISSUED
NSH251112558,4825 Broadway,NEW CONSTRUCTION,468058,2025-09-29,ISSUED
NSH251112559,4115 Broadway,NEW CONSTRUCTION,376676,2025-09-01,ISSUED
NSH251112560,3388 Charlotte Ave,NEW CONSTRUCTION,283509,2025-11-01,ISSUED
NSH251112561,2623 West End Ave,ADDITION,380073,2025-09-13,ISSUED
NSH251112562,5560 Broadway,NEW CONSTRUCTION,452529,2025-10-11,ISSUED
NSH251112563,1216 Woodland St,NEW CONSTRUCTION,369693,2025-09-13,ISSUED
NSH251112564,7886 Charlotte Ave,ADDITION,386301,2025-10-26,ISSUED
NSH251112565,6254 Charlotte Ave,NEW CONSTRUCTION,455480,2025-11-06,ISSUED
NSH251112566,9610 Woodland St,ADDITION,404181,2025-10-23,ISSUED
NSH251112567,1679 Woodland St,ADDITION,335804,2025-10-17,ISSUED
NSH251112568,2739 West End Ave,NEW CONSTRUCTION,215113,2025-09-06,ISSUED
NSH251112569,5387 Charlotte Ave,NEW CONSTRUCTION,448119,2025-10-29,ISSUED
NSH251112570,8232 Broadway,NEW CONSTRUCTION,435384,2025-09-08,ISSUED
NSH251112571,3354 Charlotte Ave,REMODEL,385287,2025-09-30,ISSUED
NSH251112572,4725 Church St,NEW CONSTRUCTION,428914,2025-10-22,ISSUED
NSH251112573,5452 West End Ave,ADDITION,66725,2025-09-19,ISSUED
NSH251112574,372 Broadway,ADDITION,61233,2025-11-27,ISSUED
NSH251112575,565 West End Ave,REMODEL,64419,2025-09-27,ISSUED
NSH251112576,4288 Broadway,REMODEL,152546,2025-10-14,ISSUED
NSH251112577,5316 Charlotte Ave,NEW CONSTRUCTION,181570,2025-10-21,ISSUED
NSH251112578,2325 Charlotte Ave,ADDITION,78415,2025-11-12,ISSUED
NSH251112579,6225 Broadway,REMODEL,106331,2025-11-03,ISSUED
NSH251112580,4526 Charlotte Ave,NEW CONSTRUCTION,175551,2025-09-09,ISSUED
NSH251112581,3515 Charlotte Ave,REMODEL,323099,2025-09-26,ISSUED
NSH251112582,3731 Charlotte Ave,ADDITION,211514,2025-10-19,ISSUED
NSH251112583,5846 Charlotte Ave,REMODEL,199135,2025-09-19,ISSUED
NSH251112584,3175 Church St,ADDITION,383893,2025-09-24,ISSUED
NSH251112585,4937 Broadway,ADDITION,448068,2025-10-01,ISSUED
NSH251112586,5080 Charlotte Ave,REMODEL,96536,2025-09-14,ISSUED
NSH251112587,1863 Woodland St,NEW CONSTRUCTION,245530,2025-10-06,ISSUED
NSH251112588,1731 Church St,ADDITION,361856,2025-10-30,ISSUED
NSH251112589,386 Woodland St,REMODEL,229668,2025-09-28,ISSUED
NSH251112590,4894 Charlotte Ave,ADDITION,165251,2025-10-19,ISSUED
NSH251112591,2091 Charlotte Ave,ADDITION,245245,2025-10-25,ISSUED
NSH251112592,4390 Broadway,REMODEL,396064,2025-10-04,ISSUED
NSH251112593,1823 Church St,REMODEL,60121,2025-09-19,ISSUED
NSH251112594,8291 Woodland St,REMODEL,338713,2025-09-10,ISSUED
NSH251112595,4304 Charlotte Ave,NEW CONSTRUCTION,362846,2025-09-11,ISSUED
NSH251112596,6855 Broadway,NEW CONSTRUCTION,63086,2025-11-29,ISSUED
NSH251112597,9436 Woodland St,REMODEL,192233,2025-09-08,ISSUED
NSH251112598,2002 Church St,REMODEL,79751,2025-10-13,ISSUED
NSH251112599,7941 Woodland St,NEW CONSTRUCTION,498227,2025-10-08,ISSUED
NSH251112600,4313 Charlotte Ave,NEW CONSTRUCTION,176555,2025-10-21,ISSUED
NSH251112601,3895 Church St,REMODEL,478937,2025-10-21,ISSUED
NSH251112602,621 Charlotte Ave,NEW CONSTRUCTION,147829,2025-10-25,ISSUED
NSH251112603,2602 Charlotte Ave,ADDITION,111691,2025-10-13,ISSUED
NSH251112604,2590 Woodland St,REMODEL,365808,2025-10-25,ISSUED
NSH251112605,7961 West End Ave,ADDITION,404105,2025-11-01,ISSUED
NSH251112606,8335 Woodland St,REMODEL,482514,2025-09-29,ISSUED
NSH251112607,5871 West End Ave,NEW CONSTRUCTION,58005,2025-10-02,ISSUED
NSH251112608,2090 West End Ave,ADDITION,213236,2025-10-30,ISSUED
NSH251112609,3740 West End Ave,NEW CONSTRUCTION,401863,2025-10-09,ISSUED
NSH251112610,5541 West End Ave,NEW CONSTRUCTION,284031,2025-11-07,ISSUED
NSH251112611,6100 Broadway,NEW CONSTRUCTION,493167,2025-09-27,ISSUED
NSH251112612,9111 Broadway,NEW CONSTRUCTION,66694,2025-09-08,ISSUED
NSH251112613,208 Charlotte Ave,REMODEL,98482,2025-11-28,ISSUED
NSH251112614,4179 Church St,REMODEL,219636,2025-11-26,ISSUED
NSH251112615,3155 West End Ave,NEW CONSTRUCTION,116227,2025-09-04,ISSUED
NSH251112616,8560 Broadway,REMODEL,403183,2025-11-04,ISSUED
NSH251112617,9347 Broadway,ADDITION,233299,2025-10-09,ISSUED
NSH251112618,3894 Church St,NEW CONSTRUCTION,217799,2025-10-05,ISSUED
NSH251112619,4665 Broadway,REMODEL,221011,2025-11-26,ISSUED
NSH251112620,1911 Woodland St,ADDITION,233649,2025-10-09,ISSUED
NSH251112621,6415 Woodland St,REMODEL,352210,2025-09-11,ISSUED
NSH251112622,4927 Charlotte Ave,REMODEL,64422,2025-10-14,ISSUED
NSH251112623,1435 Church St,ADDITION,450797,2025-11-11,ISSUED
NSH251112624,7555 West End Ave,NEW CONSTRUCTION,81706,2025-10-20,ISSUED
NSH251112625,573 West End Ave,ADDITION,165221,2025-10-06,ISSUED
NSH251112626,8620 Broadway,ADDITION,361876,2025-11-10,ISSUED
NSH251112627,2022 Broadway,REMODEL,131187,2025-10-28,ISSUED
NSH251112628,1725 Charlotte Ave,NEW CONSTRUCTION,100256,2025-09-07,ISSUED
NSH251112629,6288 Broadway,ADDITION,84697,2025-10-02,ISSUED
NSH251112630,7591 Broadway,NEW CONSTRUCTION,409221,2025-09-21,ISSUED
NSH251112631,2767 Woodland St,ADDITION,324399,2025-09-07,ISSUED
NSH251112632,6283 Broadway,ADDITION,260406,2025-10-06,ISSUED
NSH251112633,1639 Charlotte Ave,ADDITION,481309,2025-10-04,ISSUED
NSH251112634,8838 Broadway,NEW CONSTRUCTION,185851,2025-11-22,ISSUED
NSH251112635,4808 Broadway,NEW CONSTRUCTION,362685,2025-11-23,ISSUED
NSH251112636,832 Charlotte Ave,REMODEL,391668,2025-09-23,ISSUED
NSH251112637,404 Woodland St,REMODEL,356015,2025-09-24,ISSUED
NSH251112638,8625 Broadway,REMODEL,360792,2025-11-17,ISSUED
NSH251112639,1728 Woodland St,NEW CONSTRUCTION,429321,2025-11-01,ISSUED
NSH251112640,5044 Woodland St,ADDITION,226414,2025-10-10,ISSUED
NSH251112641,8376 Church St,ADDITION,130418,2025-10-01,ISSUED
NSH251112642,5434 Charlotte Ave,ADDITION,467830,2025-11-01,ISSUED
NSH251112643,1118 Church St,NEW CONSTRUCTION,297598,2025-10-05,ISSUED
NSH251112644,729 Charlotte Ave,ADDITION,322900,2025-09-12,ISSUED
NSH251112645,1828 Charlotte Ave,REMODEL,260439,2025-11-25,ISSUED
NSH251112646,6836 West End Ave,ADDITION,421123,2025-10-09,ISSUED
NSH251112647,5464 West End Ave,REMODEL,125942,2025-09-26,ISSUED
NSH251112648,7434 Church St,REMODEL,151544,2025-10-29,ISSUED
NSH251112649,1055 Charlotte Ave,ADDITION,64946,2025-10-10,ISSUED
NSH251112650,5047 Church St,ADDITION,105787,2025-09-08,ISSUED
NSH251112651,3686 Church St,REMODEL,235347,2025-10-24,ISSUED
NSH251112652,1347 Charlotte Ave,ADDITION,433799,2025-10-16,ISSUED
NSH251112653,1237 West End Ave,ADDITION,437669,2025-09-08,ISSUED
NSH251112654,886 Broadway,NEW CONSTRUCTION,193976,2025-11-02,ISSUED
NSH251112655,5872 West End Ave,ADDITION,184779,2025-10-26,ISSUED
NSH251112656,4965 Charlotte Ave,REMODEL,437933,2025-09-09,ISSUED
NSH251112657,3929 Charlotte Ave,REMODEL,53950,2025-10-04,ISSUED
NSH251112658,3722 West End Ave,NEW CONSTRUCTION,166497,2025-10-23,ISSUED
NSH251112659,3384 Woodland St,REMODEL,113797,2025-11-12,ISSUED
NSH251112660,9714 Broadway,ADDITION,471490,2025-09-30,ISSUED
NSH251112661,6189 Broadway,REMODEL,378936,2025-10-07,ISSUED
NSH251112662,939 Woodland St,REMODEL,168584,2025-11-09,ISSUED
NSH251112663,8443 West End Ave,NEW CONSTRUCTION,144659,2025-10-19,ISSUED
NSH251112664,7477 West End Ave,NEW CONSTRUCTION,235283,2025-09-11,ISSUED
NSH251112665,1127 West End Ave,ADDITION,174340,2025-11-14,ISSUED
NSH251112666,4313 Church St,NEW CONSTRUCTION,357665,2025-11-11,ISSUED
NSH251112667,5531 Broadway,REMODEL,378624,2025-09-09,ISSUED
NSH251112668,6449 Charlotte Ave,ADDITION,70303,2025-09-14,ISSUED
NSH251112669,1175 West End Ave,NEW CONSTRUCTION,221376,2025-11-10,ISSUED
NSH251112670,5835 Church St,NEW CONSTRUCTION,63672,2025-11-19,ISSUED
NSH251112671,2492 Broadway,ADDITION,308434,2025-11-13,ISSUED
NSH251112672,1158 Woodland St,REMODEL,69916,2025-10-05,ISSUED
NSH251112673,8240 West End Ave,REMODEL,231521,2025-11-19,ISSUED
NSH251112674,5112 Woodland St,NEW CONSTRUCTION,58027,2025-11-16,ISSUED
NSH251112675,9359 Charlotte Ave,REMODEL,239513,2025-09-05,ISSUED
NSH251112676,7237 Broadway,REMODEL,171665,2025-09-07,ISSUED
NSH251112677,3213 West End Ave,NEW CONSTRUCTION,442869,2025-10-11,ISSUED
NSH251112678,1890 Church St,ADDITION,409599,2025-11-29,ISSUED
NSH251112679,8581 Broadway,NEW CONSTRUCTION,243359,2025-10-19,ISSUED
NSH251112680,2305 West End Ave,REMODEL,319317,2025-10-21,ISSUED
NSH251112681,5634 Charlotte Ave,REMODEL,461813,2025-09-12,ISSUED
NSH251112682,6957 West End Ave,NEW CONSTRUCTION,370834,2025-08-31,ISSUED
NSH251112683,2136 Church St,ADDITION,234836,2025-11-02,ISSUED
NSH251112684,8990 Broadway,REMODEL,211427,2025-09-17,ISSUED
NSH251112685,7382 Charlotte Ave,NEW CONSTRUCTION,188474,2025-09-17,ISSUED
NSH251112686,5712 Church St,ADDITION,219458,2025-11-22,ISSUED
NSH251112687,1405 West End Ave,REMODEL,474887,2025-11-12,ISSUED
NSH251112688,1720 Charlotte Ave,REMODEL,53524,2025-09-25,ISSUED
NSH251112689,6423 Church St,ADDITION,396943,2025-10-23,ISSUED
NSH251112690,2408 Woodland St,REMODEL,414665,2025-11-20,ISSUED
NSH251112691,3215 West End Ave,REMODEL,191419,2025-11-28,ISSUED
NSH251112692,5678 Woodland St,NEW CONSTRUCTION,407320,2025-09-01,ISSUED
NSH251112693,6120 Church St,ADDITION,190988,2025-10-21,ISSUED
NSH251112694,1634 Woodland St,NEW CONSTRUCTION,234435,2025-10-02,ISSUED
NSH251112695,254 Broadway,REMODEL,360770,2025-10-25,ISSUED
NSH251112696,5713 Woodland St,REMODEL,320782,2025-09-09,ISSUED
NSH251112697,4366 West End Ave,REMODEL,298594,2025-10-19,ISSUED
NSH251112698,9092 Charlotte Ave,NEW CONSTRUCTION,467564,2025-09-24,ISSUED
NSH251112699,1769 Broadway,REMODEL,264425,2025-11-23,ISSUED
NSH251112700,6614 West End Ave,REMODEL,475173,2025-10-06,ISSUED
NSH251112701,8053 Charlotte Ave,ADDITION,171340,2025-11-14,ISSUED
NSH251112702,5929 Charlotte Ave,ADDITION,169919,2025-10-29,ISSUED
NSH251112703,9512 Woodland St,ADDITION,133768,2025-11-12,ISSUED
NSH251112704,2787 Broadway,ADDITION,205487,2025-11-13,ISSUED
NSH251112705,4753 Church St,REMODEL,265627,2025-09-05,ISSUED
NSH251112706,3747 Broadway,NEW CONSTRUCTION,373713,2025-11-16,ISSUED
NSH251112707,7740 West End Ave,NEW CONSTRUCTION,353611,2025-09-19,ISSUED
NSH251112708,4295 Broadway,REMODEL,309617,2025-09-03,ISSUED
NSH251112709,7666 Woodland St,NEW CONSTRUCTION,406699,2025-10-17,ISSUED
NSH251112710,2834 West End Ave,ADDITION,304170,2025-09-28,ISSUED
NSH251112711,2831 Charlotte Ave,ADDITION,196051,2025-11-21,ISSUED
NSH251112712,1115 Broadway,REMODEL,199336,2025-09-13,ISSUED
NSH251112713,621 Church St,ADDITION,377626,2025-09-16,ISSUED
NSH251112714,7626 Woodland St,ADDITION,357084,2025-10-26,ISSUED
NSH251112715,6396 Charlotte Ave,REMODEL,341824,2025-11-04,ISSUED
NSH251112716,2909 Charlotte Ave,ADDITION,496938,2025-10-14,ISSUED
NSH251112717,8981 West End Ave,REMODEL,444047,2025-09-14,ISSUED
NSH251112718,3443 Church St,REMODEL,151266,2025-11-02,ISSUED
NSH251112719,9825 West End Ave,NEW CONSTRUCTION,370599,2025-09-11,ISSUED
