permit_number,address,type,value,issued_date,status
HOU251112211,8492 Shepherd Dr,ADDITION,419014,2025-10-29,ISSUED
HOU251112212,8862 Richmond Ave,REMODEL,63187,2025-11-05,ISSUED
HOU251112213,3327 Memorial Dr,ADDITION,118824,2025-11-23,ISSUED
HOU251112214,4292 Richmond Ave,REMODEL,295634,2025-11-10,ISSUED
HOU251112215,976 Main St,REMODEL,459600,2025-09-30,ISSUED
HOU251112216,9727 Kirby Dr,NEW CONSTRUCTION,385729,2025-11-22,ISSUED
HOU251112217,5464 Richmond Ave,ADDITION,291720,2025-11-12,ISSUED
HOU251112218,6440 Richmond Ave,ADDITION,86577,2025-09-08,ISSUED
HOU251112219,2666 Main St,NEW CONSTRUCTION,273162,2025-09-22,ISSUED
HOU251112220,1419 Westheimer Rd,ADDITION,446291,2025-09-20,ISSUED
HOU251112221,8417 Kirby Dr,REMODEL,444115,2025-11-15,ISSUED
HOU251112222,1756 Shepherd Dr,REMODEL,111767,2025-09-22,ISSUED
HOU251112223,6890 Richmond Ave,ADDITION,89373,2025-09-17,ISSUED
HOU251112224,9253 Shepherd Dr,NEW CONSTRUCTION,264319,2025-11-06,ISSUED
HOU251112225,4294 Kirby Dr,ADDITION,478946,2025-11-03,ISSUED
HOU251112226,2579 Kirby Dr,ADDITION,203319,2025-09-29,ISSUED
HOU251112227,2058 Shepherd Dr,ADDITION,158413,2025-10-25,ISSUED
HOU251112228,8090 Memorial Dr,ADDITION,323303,2025-10-06,ISSUED
HOU251112229,8626 Memorial Dr,ADDITION,98046,2025-10-02,ISSUED
HOU251112230,2339 Shepherd Dr,REMODEL,185918,2025-10-03,ISSUED
HOU251112231,6096 Kirby Dr,ADDITION,485313,2025-09-24,ISSUED
HOU251112232,767 Memorial Dr,REMODEL,83854,2025-09-17,ISSUED
HOU251112233,3300 Shepherd Dr,ADDITION,133999,2025-11-11,ISSUED
HOU251112234,8691 Main St,NEW CONSTRUCTION,414510,2025-09-06,ISSUED
HOU251112235,3054 Main St,ADDITION,311272,2025-11-07,ISSUED
HOU251112236,7931 Kirby Dr,NEW CONSTRUCTION,63745,2025-10-12,ISSUED
HOU251112237,2769 Shepherd Dr,ADDITION,52677,2025-09-13,ISSUED
HOU251112238,1552 Memorial Dr,REMODEL,190436,2025-11-27,ISSUED
HOU251112239,6894 Memorial Dr,REMODEL,226303,2025-11-10,ISSUED
HOU251112240,5834 Westheimer Rd,NEW CONSTRUCTION,57819,2025-09-19,ISSUED
HOU251112241,1370 Main St,REMODEL,303547,2025-10-19,ISSUED
HOU251112242,3653 Main St,ADDITION,254340,2025-10-14,ISSUED
HOU251112243,9113 Main St,NEW CONSTRUCTION,148648,2025-11-16,ISSUED
HOU251112244,7348 Westheimer Rd,REMODEL,289109,2025-09-24,ISSUED
HOU251112245,9385 Richmond Ave,REMODEL,464209,2025-10-30,ISSUED
HOU251112246,6849 Richmond Ave,REMODEL,144168,2025-10-28,ISSUED
HOU251112247,4213 Main St,REMODEL,339187,2025-09-29,ISSUED
HOU251112248,1301 Kirby Dr,REMODEL,367952,2025-10-31,ISSUED
HOU251112249,4083 Richmond Ave,ADDITION,379196,2025-10-23,ISSUED
HOU251112250,5368 Richmond Ave,NEW CONSTRUCTION,446298,2025-11-17,ISSUED
HOU251112251,1884 Westheimer Rd,NEW CONSTRUCTION,450862,2025-10-11,ISSUED
HOU251112252,1053 Memorial Dr,REMODEL,472448,2025-10-23,ISSUED
HOU251112253,9344 Shepherd Dr,REMODEL,298065,2025-10-23,ISSUED
HOU251112254,4771 Memorial Dr,NEW CONSTRUCTION,182095,2025-10-26,ISSUED
HOU251112255,9115 Main St,ADDITION,132446,2025-10-23,ISSUED
HOU251112256,499 Main St,NEW CONSTRUCTION,313885,2025-10-31,ISSUED
HOU251112257,4962 Kirby Dr,NEW CONSTRUCTION,256258,2025-10-29,ISSUED
HOU251112258,2606 Memorial Dr,ADDITION,428189,2025-09-05,ISSUED
HOU251112259,4419 Memorial Dr,ADDITION,409266,2025-10-17,ISSUED
HOU251112260,5370 Richmond Ave,NEW CONSTRUCTION,347876,2025-08-31,ISSUED
HOU251112261,1007 Shepherd Dr,NEW CONSTRUCTION,167338,2025-11-03,ISSUED
HOU251112262,7429 Richmond Ave,ADDITION,369933,2025-10-04,ISSUED
HOU251112263,6018 Westheimer Rd,NEW CONSTRUCTION,376480,2025-09-17,ISSUED
HOU251112264,3179 Westheimer Rd,NEW CONSTRUCTION,367674,2025-09-30,ISSUED
HOU251112265,5833 Memorial Dr,ADDITION,132143,2025-10-24,ISSUED
HOU251112266,7892 Kirby Dr,REMODEL,151319,2025-10-24,ISSUED
HOU251112267,9418 Westheimer Rd,NEW CONSTRUCTION,459126,2025-11-14,ISSUED
HOU251112268,2212 Memorial Dr,NEW CONSTRUCTION,146352,2025-11-22,ISSUED
HOU251112269,8628 Westheimer Rd,NEW CONSTRUCTION,346431,2025-10-31,ISSUED
HOU251112270,3310 Kirby Dr,ADDITION,314431,2025-09-15,ISSUED
HOU251112271,4605 Memorial Dr,REMODEL,446565,2025-10-13,ISSUED
HOU251112272,6954 Kirby Dr,REMODEL,109828,2025-10-23,ISSUED
HOU251112273,4170 Westheimer Rd,NEW CONSTRUCTION,328326,2025-09-29,ISSUED
HOU251112274,9634 Kirby Dr,ADDITION,430368,2025-10-07,ISSUED
HOU251112275,3812 Main St,NEW CONSTRUCTION,201979,2025-10-21,ISSUED
HOU251112276,827 Richmond Ave,REMODEL,164870,2025-10-08,ISSUED
HOU251112277,1654 Richmond Ave,REMODEL,425869,2025-09-01,ISSUED
HOU251112278,4366 Kirby Dr,NEW CONSTRUCTION,81530,2025-09-22,ISSUED
HOU251112279,2242 Kirby Dr,ADDITION,101269,2025-09-02,ISSUED
HOU251112280,7608 Kirby Dr,ADDITION,312205,2025-10-04,ISSUED
HOU251112281,5629 Richmond Ave,NEW CONSTRUCTION,498647,2025-09-15,ISSUED
HOU251112282,9001 Shepherd Dr,REMODEL,192202,2025-11-20,ISSUED
HOU251112283,8011 Memorial Dr,NEW CONSTRUCTION,243579,2025-10-24,ISSUED
HOU251112284,7254 Shepherd Dr,ADDITION,210062,2025-10-21,ISSUED
HOU251112285,8704 Westheimer Rd,REMODEL,258719,2025-09-04,ISSUED
HOU251112286,5157 Westheimer Rd,REMODEL,493048,2025-10-23,ISSUED
HOU251112287,1558 Westheimer Rd,REMODEL,213308,2025-09-17,ISSUED
HOU251112288,1366 Richmond Ave,REMODEL,84463,2025-10-16,ISSUED
HOU251112289,1307 Kirby Dr,NEW CONSTRUCTION,160101,2025-09-10,ISSUED
HOU251112290,1903 Richmond Ave,REMODEL,416399,2025-11-27,ISSUED
HOU251112291,617 Kirby Dr,NEW CONSTRUCTION,410017,2025-11-18,ISSUED
HOU251112292,2863 Richmond Ave,REMODEL,302462,2025-09-28,ISSUED
HOU251112293,7940 Kirby Dr,ADDITION,397448,2025-11-01,ISSUED
HOU251112294,4935 Westheimer Rd,ADDITION,110516,2025-09-18,ISSUED
HOU251112295,2611 Richmond Ave,REMODEL,354387,2025-11-26,ISSUED
HOU251112296,5914 Memorial Dr,REMODEL,489723,2025-09-08,ISSUED
HOU251112297,7167 Memorial Dr,REMODEL,348490,2025-09-06,ISSUED
HOU251112298,357 Memorial Dr,ADDITION,264336,2025-10-06,ISSUED
HOU251112299,8364 Shepherd Dr,ADDITION,236376,2025-10-27,ISSUED
HOU251112300,9744 Shepherd Dr,ADDITION,214386,2025-09-27,ISSUED
HOU251112301,3455 Westheimer Rd,ADDITION,265012,2025-09-14,ISSUED
HOU251112302,6613 Richmond Ave,NEW CONSTRUCTION,439869,2025-11-27,ISSUED
HOU251112303,6605 Shepherd Dr,ADDITION,72707,2025-09-21,ISSUED
HOU251112304,1655 Westheimer Rd,ADDITION,499437,2025-09-16,ISSUED
HOU251112305,6585 Richmond Ave,NEW CONSTRUCTION,212694,2025-10-26,ISSUED
HOU251112306,9139 Richmond Ave,NEW CONSTRUCTION,190995,2025-10-30,ISSUED
HOU251112307,8149 Richmond Ave,NEW CONSTRUCTION,67289,2025-09-04,ISSUED
HOU251112308,6217 Shepherd Dr,NEW CONSTRUCTION,78953,2025-10-14,ISSUED
HOU251112309,6702 Memorial Dr,ADDITION,336276,2025-11-17,ISSUED
HOU251112310,1832 Kirby Dr,REMODEL,245669,2025-10-13,ISSUED
HOU251112311,6043 Richmond Ave,ADDITION,257810,2025-11-21,ISSUED
HOU251112312,4808 Westheimer Rd,NEW CONSTRUCTION,296916,2025-11-07,ISSUED
HOU251112313,8244 Memorial Dr,ADDITION,271968,2025-09-08,ISSUED
HOU251112314,9731 Shepherd Dr,NEW CONSTRUCTION,297450,2025-10-15,ISSUED
HOU251112315,2396 Shepherd Dr,REMODEL,420967,2025-11-25,ISSUED
HOU251112316,6977 Memorial Dr,REMODEL,388765,2025-11-02,ISSUED
HOU251112317,7666 Richmond Ave,REMODEL,251867,2025-10-18,ISSUED
HOU251112318,5636 Richmond Ave,NEW CONSTRUCTION,397261,2025-09-14,ISSUED
HOU251112319,9736 Richmond Ave,REMODEL,172104,2025-10-24,ISSUED
HOU251112320,2088 Memorial Dr,ADDITION,60553,2025-09-23,ISSUED
HOU251112321,7840 Westheimer Rd,REMODEL,203461,2025-09-20,ISSUED
HOU251112322,7556 Main St,REMODEL,243417,2025-11-25,ISSUED
HOU251112323,1659 Shepherd Dr,NEW CONSTRUCTION,81542,2025-10-04,ISSUED
HOU251112324,9928 Shepherd Dr,ADDITION,331556,2025-09-01,ISSUED
HOU251112325,120 Kirby Dr,ADDITION,461139,2025-09-11,ISSUED
HOU251112326,3121 Westheimer Rd,REMODEL,457769,2025-10-30,ISSUED
HOU251112327,2973 Richmond Ave,NEW CONSTRUCTION,156022,2025-10-09,ISSUED
HOU251112328,3603 Main St,REMODEL,365911,2025-10-23,ISSUED
HOU251112329,9765 Kirby Dr,REMODEL,411937,2025-11-05,ISSUED
HOU251112330,9082 Richmond Ave,REMODEL,259284,2025-09-08,ISSUED
HOU251112331,3404 Memorial Dr,ADDITION,332752,2025-10-23,ISSUED
HOU251112332,9140 Main St,REMODEL,254641,2025-10-22,ISSUED
HOU251112333,9580 Kirby Dr,REMODEL,78315,2025-11-29,ISSUED
HOU251112334,7448 Shepherd Dr,REMODEL,115646,2025-09-08,ISSUED
HOU251112335,4842 Main St,NEW CONSTRUCTION,56148,2025-11-25,ISSUED
HOU251112336,9974 Main St,REMODEL,343786,2025-11-17,ISSUED
HOU251112337,2932 Shepherd Dr,REMODEL,269358,2025-09-27,ISSUED
HOU251112338,9666 Richmond Ave,REMODEL,303088,2025-11-19,ISSUED
HOU251112339,2165 Richmond Ave,NEW CONSTRUCTION,420120,2025-09-19,ISSUED
HOU251112340,2687 Shepherd Dr,NEW CONSTRUCTION,440484,2025-10-29,ISSUED
HOU251112341,9586 Richmond Ave,ADDITION,402775,2025-11-20,ISSUED
HOU251112342,1246 Main St,ADDITION,149240,2025-09-25,ISSUED
HOU251112343,6434 Shepherd Dr,NEW CONSTRUCTION,79612,2025-08-31,ISSUED
HOU251112344,2425 Memorial Dr,NEW CONSTRUCTION,52741,2025-10-17,ISSUED
HOU251112345,1540 Richmond Ave,REMODEL,77631,2025-11-08,ISSUED
HOU251112346,4472 Westheimer Rd,REMODEL,70840,2025-10-19,ISSUED
HOU251112347,8891 Main St,REMODEL,239914,2025-10-15,ISSUED
HOU251112348,7692 Kirby Dr,ADDITION,428822,2025-10-02,ISSUED
HOU251112349,7869 Richmond Ave,REMODEL,211844,2025-10-27,ISSUED
HOU251112350,5178 Main St,ADDITION,245843,2025-11-21,ISSUED
HOU251112351,6921 Main St,REMODEL,476193,2025-09-12,ISSUED
HOU251112352,3474 Kirby Dr,NEW CONSTRUCTION,138800,2025-11-09,ISSUED
HOU251112353,5665 Memorial Dr,REMODEL,131241,2025-10-29,ISSUED
HOU251112354,1877 Richmond Ave,NEW CONSTRUCTION,335022,2025-09-17,ISSUED
HOU251112355,6975 Richmond Ave,ADDITION,181293,2025-11-04,ISSUED
HOU251112356,527 Memorial Dr,REMODEL,433661,2025-09-17,ISSUED
HOU251112357,3172 Memorial Dr,NEW CONSTRUCTION,64701,2025-10-30,ISSUED
HOU251112358,9944 Shepherd Dr,REMODEL,329287,2025-10-24,ISSUED
HOU251112359,4498 Memorial Dr,ADDITION,341255,2025-10-06,ISSUED
HOU251112360,7581 Kirby Dr,REMODEL,492174,2025-11-27,ISSUED
HOU251112361,5659 Shepherd Dr,NEW CONSTRUCTION,252308,2025-11-04,ISSUED
HOU251112362,1189 Richmond Ave,ADDITION,260858,2025-09-12,ISSUED
HOU251112363,6688 Kirby Dr,REMODEL,266085,2025-10-26,ISSUED
HOU251112364,2312 Kirby Dr,REMODEL,155899,2025-10-31,ISSUED
HOU251112365,2018 Main St,REMODEL,147237,2025-10-19,ISSUED
HOU251112366,2513 Memorial Dr,NEW CONSTRUCTION,494972,2025-09-09,ISSUED
HOU251112367,9498 Shepherd Dr,ADDITION,259447,2025-10-04,ISSUED
HOU251112368,235 Richmond Ave,NEW CONSTRUCTION,491888,2025-11-25,ISSUED
HOU251112369,8431 Main St,NEW CONSTRUCTION,452421,2025-10-11,ISSUED
HOU251112370,3128 Westheimer Rd,ADDITION,54086,2025-09-12,ISSUED
HOU251112371,8698 Memorial Dr,NEW CONSTRUCTION,431950,2025-10-06,ISSUED
HOU251112372,5941 Main St,REMODEL,251493,2025-10-06,ISSUED
HOU251112373,4558 Memorial Dr,NEW CONSTRUCTION,131596,2025-09-14,ISSUED
HOU251112374,2478 Westheimer Rd,NEW CONSTRUCTION,200992,2025-09-20,ISSUED
HOU251112375,502 Shepherd Dr,REMODEL,160565,2025-11-24,ISSUED
HOU251112376,755 Richmond Ave,NEW CONSTRUCTION,352102,2025-11-09,ISSUED
HOU251112377,6104 Westheimer Rd,REMODEL,338654,2025-11-08,ISSUED
HOU251112378,8982 Shepherd Dr,REMODEL,293095,2025-09-20,ISSUED
HOU251112379,3356 Westheimer Rd,NEW CONSTRUCTION,476467,2025-10-17,ISSUED
HOU251112380,2096 Main St,NEW CONSTRUCTION,397169,2025-10-16,ISSUED
HOU251112381,9844 Westheimer Rd,ADDITION,207494,2025-09-30,ISSUED
HOU251112382,196 Richmond Ave,REMODEL,376446,2025-10-20,ISSUED
HOU251112383,930 Memorial Dr,ADDITION,382705,2025-09-27,ISSUED
HOU251112384,5194 Westheimer Rd,ADDITION,316545,2025-11-11,ISSUED
HOU251112385,8165 Westheimer Rd,ADDITION,133805,2025-09-03,ISSUED
HOU251112386,9781 Memorial Dr,NEW CONSTRUCTION,110830,2025-09-19,ISSUED
HOU251112387,6622 Shepherd Dr,REMODEL,95421,2025-11-15,ISSUED
HOU251112388,6294 Kirby Dr,ADDITION,238807,2025-10-23,ISSUED
HOU251112389,4964 Main St,ADDITION,72587,2025-10-08,ISSUED
HOU251112390,5379 Main St,REMODEL,321663,2025-09-20,ISSUED
HOU251112391,6756 Richmond Ave,REMODEL,208215,2025-09-04,ISSUED
HOU251112392,6396 Westheimer Rd,NEW CONSTRUCTION,347461,2025-09-29,ISSUED
HOU251112393,7031 Richmond Ave,ADDITION,249959,2025-11-24,ISSUED
HOU251112394,2146 Westheimer Rd,REMODEL,414035,2025-09-15,ISSUED
HOU251112395,1128 Shepherd Dr,NEW CONSTRUCTION,70548,2025-10-03,ISSUED
HOU251112396,4999 Main St,NEW CONSTRUCTION,155641,2025-11-14,ISSUED
HOU251112397,7755 Main St,ADDITION,170989,2025-09-19,ISSUED
HOU251112398,8022 Kirby Dr,NEW CONSTRUCTION,90767,2025-09-23,ISSUED
HOU251112399,1268 Kirby Dr,NEW CONSTRUCTION,316333,2025-10-09,ISSUED
HOU251112400,4550 Memorial Dr,REMODEL,368786,2025-11-02,ISSUED
HOU251112401,3352 Kirby Dr,ADDITION,167542,2025-10-03,ISSUED
HOU251112402,9086 Richmond Ave,NEW CONSTRUCTION,457294,2025-09-28,ISSUED
HOU251112403,3388 Kirby Dr,NEW CONSTRUCTION,451887,2025-10-06,ISSUED
HOU251112404,4975 Main St,ADDITION,307518,2025-11-11,ISSUED
HOU251112405,1613 Memorial Dr,NEW CONSTRUCTION,250288,2025-11-01,ISSUED
HOU251112406,5776 Memorial Dr,REMODEL,163089,2025-11-18,ISSUED
HOU251112407,9339 Main St,REMODEL,155383,2025-11-09,ISSUED
HOU251112408,4966 Main St,REMODEL,434944,2025-10-08,ISSUED
HOU251112409,6241 Kirby Dr,ADDITION,152452,2025-11-08,ISSUED
HOU251112410,1915 Richmond Ave,NEW CONSTRUCTION,155349,2025-09-12,ISSUED
HOU251112411,1382 Westheimer Rd,NEW CONSTRUCTION,76607,2025-11-14,ISSUED
HOU251112412,121 Richmond Ave,REMODEL,457551,2025-10-15,ISSUED
HOU251112413,8758 Westheimer Rd,NEW CONSTRUCTION,258934,2025-10-13,ISSUED
HOU251112414,8955 Main St,NEW CONSTRUCTION,277180,2025-10-30,ISSUED
HOU251112415,2325 Westheimer Rd,REMODEL,455594,2025-10-17,ISSUED
HOU251112416,181 Westheimer Rd,REMODEL,203879,2025-10-25,ISSUED
HOU251112417,2822 Westheimer Rd,REMODEL,394101,2025-11-17,ISSUED
HOU251112418,969 Main St,NEW CONSTRUCTION,298259,2025-09-24,ISSUED
HOU251112419,5275 Shepherd Dr,NEW CONSTRUCTION,376331,2025-09-13,ISSUED
HOU251112420,3148 Richmond Ave,ADDITION,478155,2025-11-29,ISSUED
HOU251112421,7894 Richmond Ave,NEW CONSTRUCTION,437199,2025-10-31,ISSUED
HOU251112422,548 Memorial Dr,REMODEL,460001,2025-10-23,ISSUED
HOU251112423,7861 Main St,ADDITION,129118,2025-10-19,ISSUED
HOU251112424,9123 Shepherd Dr,REMODEL,67454,2025-11-14,ISSUED
HOU251112425,5213 Richmond Ave,ADDITION,498737,2025-11-11,ISSUED
HOU251112426,8775 Westheimer Rd,REMODEL,97387,2025-09-04,ISSUED
HOU251112427,9480 Richmond Ave,REMODEL,391967,2025-10-06,ISSUED
HOU251112428,2897 Kirby Dr,NEW CONSTRUCTION,98037,2025-11-22,ISSUED
HOU251112429,967 Memorial Dr,NEW CONSTRUCTION,393086,2025-10-09,ISSUED
HOU251112430,8403 Westheimer Rd,ADDITION,231142,2025-10-20,ISSUED
HOU251112431,860 Kirby Dr,NEW CONSTRUCTION,52862,2025-09-22,ISSUED
HOU251112432,4966 Richmond Ave,NEW CONSTRUCTION,194004,2025-11-28,ISSUED
HOU251112433,8877 Richmond Ave,REMODEL,416263,2025-10-28,ISSUED
HOU251112434,6849 Memorial Dr,ADDITION,331968,2025-11-06,ISSUED
HOU251112435,1271 Shepherd Dr,ADDITION,280109,2025-09-25,ISSUED
HOU251112436,2883 Shepherd Dr,NEW CONSTRUCTION,116950,2025-10-02,ISSUED
HOU251112437,4108 Shepherd Dr,ADDITION,337348,2025-10-13,ISSUED
HOU251112438,4562 Shepherd Dr,NEW CONSTRUCTION,490171,2025-09-08,ISSUED
HOU251112439,8958 Shepherd Dr,REMODEL,107269,2025-10-28,ISSUED
HOU251112440,3435 Kirby Dr,ADDITION,114073,2025-09-12,ISSUED
HOU251112441,2582 Westheimer Rd,REMODEL,435419,2025-09-24,ISSUED
HOU251112442,8728 Shepherd Dr,REMODEL,401682,2025-09-25,ISSUED
HOU251112443,4500 Shepherd Dr,REMODEL,474226,2025-10-08,ISSUED
HOU251112444,852 Richmond Ave,REMODEL,262708,2025-09-13,ISSUED
HOU251112445,3601 Main St,NEW CONSTRUCTION,204665,2025-09-21,ISSUED
HOU251112446,4025 Kirby Dr,ADDITION,453640,2025-10-13,ISSUED
HOU251112447,539 Kirby Dr,NEW CONSTRUCTION,339408,2025-11-25,ISSUED
HOU251112448,5937 Westheimer Rd,ADDITION,318928,2025-10-08,ISSUED
HOU251112449,7114 Shepherd Dr,ADDITION,461089,2025-10-11,ISSUED
HOU251112450,2007 Main St,REMODEL,349447,2025-10-02,ISSUED
HOU251112451,4216 Shepherd Dr,REMODEL,424842,2025-11-27,ISSUED
HOU251112452,9300 Westheimer Rd,REMODEL,493999,2025-09-15,ISSUED
HOU251112453,9289 Main St,NEW CONSTRUCTION,364991,2025-11-13,ISSUED
HOU251112454,1937 Richmond Ave,NEW CONSTRUCTION,369668,2025-11-10,ISSUED
HOU251112455,4887 Westheimer Rd,NEW CONSTRUCTION,252722,2025-11-14,ISSUED
HOU251112456,9571 Richmond Ave,NEW CONSTRUCTION,338194,2025-11-16,ISSUED
HOU251112457,7497 Richmond Ave,NEW CONSTRUCTION,453453,2025-09-14,ISSUED
HOU251112458,5425 Richmond Ave,ADDITION,269314,2025-09-18,ISSUED
HOU251112459,9606 Kirby Dr,REMODEL,127508,2025-11-07,ISSUED
HOU251112460,1877 Main St,REMODEL,343766,2025-09-17,ISSUED
HOU251112461,1393 Westheimer Rd,ADDITION,434328,2025-11-22,ISSUED
HOU251112462,3928 Shepherd Dr,ADDITION,209620,2025-10-30,ISSUED
HOU251112463,8065 Westheimer Rd,NEW CONSTRUCTION,53290,2025-10-31,ISSUED
HOU251112464,9459 Main St,ADDITION,171204,2025-10-17,ISSUED
HOU251112465,1063 Kirby Dr,ADDITION,447457,2025-10-10,ISSUED
HOU251112466,5115 Richmond Ave,NEW CONSTRUCTION,188476,2025-11-09,ISSUED
HOU251112467,4030 Shepherd Dr,ADDITION,460573,2025-10-30,ISSUED
HOU251112468,9808 Richmond Ave,NEW CONSTRUCTION,72680,2025-09-02,ISSUED
HOU251112469,8790 Main St,NEW CONSTRUCTION,476714,2025-09-15,ISSUED
HOU251112470,2792 Kirby Dr,REMODEL,403720,2025-09-04,ISSUED
HOU251112471,2454 Richmond Ave,ADDITION,92678,2025-11-26,ISSUED
HOU251112472,2809 Richmond Ave,NEW CONSTRUCTION,372489,2025-09-18,ISSUED
HOU251112473,6626 Shepherd Dr,ADDITION,84789,2025-09-14,ISSUED
HOU251112474,4114 Main St,ADDITION,497219,2025-10-26,ISSUED
HOU251112475,7598 Memorial Dr,NEW CONSTRUCTION,294705,2025-10-24,ISSUED
HOU251112476,8425 Richmond Ave,REMODEL,300729,2025-09-03,ISSUED
HOU251112477,1135 Main St,NEW CONSTRUCTION,412806,2025-11-09,ISSUED
HOU251112478,9540 Westheimer Rd,REMODEL,162016,2025-11-02,ISSUED
HOU251112479,1113 Richmond Ave,NEW CONSTRUCTION,112955,2025-09-13,ISSUED
HOU251112480,7347 Memorial Dr,NEW CONSTRUCTION,135530,2025-09-29,ISSUED
HOU251112481,9810 Richmond Ave,ADDITION,220626,2025-11-07,ISSUED
HOU251112482,9172 Memorial Dr,NEW CONSTRUCTION,478422,2025-09-03,ISSUED
HOU251112483,2243 Westheimer Rd,REMODEL,277515,2025-10-11,ISSUED
HOU251112484,3537 Shepherd Dr,NEW CONSTRUCTION,114551,2025-10-28,ISSUED
HOU251112485,2822 Westheimer Rd,REMODEL,203287,2025-09-16,ISSUED
HOU251112486,8090 Richmond Ave,ADDITION,283895,2025-10-09,ISSUED
HOU251112487,8991 Main St,REMODEL,287017,2025-10-11,ISSUED
HOU251112488,6391 Shepherd Dr,ADDITION,338211,2025-11-04,ISSUED
HOU251112489,5620 Main St,NEW CONSTRUCTION,330826,2025-09-25,ISSUED
HOU251112490,5961 Richmond Ave,NEW CONSTRUCTION,74546,2025-11-26,ISSUED
HOU251112491,1074 Memorial Dr,ADDITION,169182,2025-10-11,ISSUED
HOU251112492,9741 Main St,NEW CONSTRUCTION,305358,2025-11-29,ISSUED
HOU251112493,9246 Memorial Dr,NEW CONSTRUCTION,416536,2025-11-08,ISSUED
HOU251112494,9912 Shepherd Dr,REMODEL,149453,2025-10-13,ISSUED
HOU251112495,5207 Richmond Ave,REMODEL,460708,2025-09-09,ISSUED
HOU251112496,289 Kirby Dr,NEW CONSTRUCTION,141393,2025-11-25,ISSUED
HOU251112497,1976 Westheimer Rd,NEW CONSTRUCTION,339413,2025-11-16,ISSUED
HOU251112498,1144 Memorial Dr,REMODEL,306003,2025-09-26,ISSUED
HOU251112499,169 Westheimer Rd,ADDITION,399656,2025-10-09,ISSUED
HOU251112500,5965 Shepherd Dr,ADDITION,402459,2025-09-26,ISSUED
HOU251112501,1696 Memorial Dr,ADDITION,92921,2025-10-07,ISSUED
HOU251112502,245 Main St,ADDITION,373647,2025-11-04,ISSUED
HOU251112503,7344 Main St,ADDITION,180293,2025-10-29,ISSUED
HOU251112504,1555 Kirby Dr,ADDITION,145316,2025-09-15,ISSUED
HOU251112505,9629 Kirby Dr,NEW CONSTRUCTION,264546,2025-11-01,ISSUED
HOU251112506,4452 Westheimer Rd,ADDITION,464469,2025-09-06,ISSUED
HOU251112507,8027 Richmond Ave,NEW CONSTRUCTION,263976,2025-10-06,ISSUED
HOU251112508,7938 Kirby Dr,ADDITION,376387,2025-10-07,ISSUED
HOU251112509,3164 Main St,ADDITION,290810,2025-11-03,ISSUED
HOU251112510,5029 Westheimer Rd,REMODEL,137507,2025-10-30,ISSUED
HOU251112511,5595 Kirby Dr,REMODEL,297228,2025-11-10,ISSUED
HOU251112512,5248 Westheimer Rd,REMODEL,207204,2025-11-14,ISSUED
HOU251112513,1357 Memorial Dr,ADDITION,365624,2025-09-07,ISSUED
HOU251112514,3548 Richmond Ave,NEW CONSTRUCTION,217713,2025-10-20,ISSUED
HOU251112515,1128 Memorial Dr,ADDITION,379171,2025-09-23,ISSUED
HOU251112516,487 Memorial Dr,ADDITION,483902,2025-10-14,ISSUED
HOU251112517,5333 Kirby Dr,ADDITION,252676,2025-11-17,ISSUED
HOU251112518,8622 Westheimer Rd,REMODEL,256639,2025-09-11,ISSUED
HOU251112519,1664 Richmond Ave,ADDITION,106511,2025-11-22,ISSUED
HOU251112520,2919 Kirby Dr,NEW CONSTRUCTION,283458,2025-11-26,ISSUED
HOU251112521,3737 Kirby Dr,NEW CONSTRUCTION,361301,2025-10-10,ISSUED
HOU251112522,2727 Richmond Ave,REMODEL,182573,2025-11-22,ISSUED
HOU251112523,5779 Main St,REMODEL,454829,2025-10-15,ISSUED
HOU251112524,3193 Richmond Ave,NEW CONSTRUCTION,175187,2025-11-10,ISSUED
HOU251112525,5168 Westheimer Rd,NEW CONSTRUCTION,460893,2025-09-17,ISSUED
HOU251112526,650 Westheimer Rd,NEW CONSTRUCTION,289504,2025-09-11,ISSUED
HOU251112527,8249 Kirby Dr,NEW CONSTRUCTION,306612,2025-11-16,ISSUED
HOU251112528,7980 Memorial Dr,ADDITION,177513,2025-10-07,ISSUED
HOU251112529,7537 Richmond Ave,NEW CONSTRUCTION,498373,2025-10-19,ISSUED
HOU251112530,3596 Memorial Dr,NEW CONSTRUCTION,401260,2025-09-29,ISSUED
HOU251112531,462 Westheimer Rd,NEW CONSTRUCTION,154387,2025-08-31,ISSUED
HOU251112532,9070 Shepherd Dr,REMODEL,185164,2025-10-25,ISSUED
HOU251112533,4204 Memorial Dr,ADDITION,279011,2025-10-07,ISSUED
HOU251112534,2788 Kirby Dr,REMODEL,65773,2025-11-12,ISSUED
HOU251112535,6934 Westheimer Rd,REMODEL,492577,2025-11-12,ISSUED
HOU251112536,2778 Kirby Dr,REMODEL,73719,2025-08-31,ISSUED
HOU251112537,8831 Shepherd Dr,ADDITION,166052,2025-10-02,ISSUED
HOU251112538,9151 Westheimer Rd,ADDITION,331795,2025-09-13,ISSUED
HOU251112539,3015 Richmond Ave,NEW CONSTRUCTION,265950,2025-10-06,ISSUED
HOU251112540,8002 Richmond Ave,ADDITION,482731,2025-10-07,ISSUED
HOU251112541,2807 Kirby Dr,ADDITION,135209,2025-10-15,ISSUED
HOU251112542,6348 Kirby Dr,REMODEL,393510,2025-09-08,ISSUED
